,리뷰수(개),평점,평균 연봉(만)
삼성전자(주),9391,3.8,5468
LG전자(주),6647,3.1,5317
엘지디스플레이(주),3819,3.1,5021
현대자동차(주),3759,3.9,5753
엘지이노텍(주),3215,3.4,4988
CJ제일제당(주),2816,2.9,4239
한국전력공사,2546,3.9,4180
(주)LG화학,2212,3.5,5163
에스케이하이닉스(주),2145,3.6,5093
에이치디현대중공업(주),2073,2.9,4975
(주)아모레퍼시픽,1950,3.5,5235
앰코테크놀로지코리아(주),1911,2.7,3826
삼성중공업(주),1904,2.8,4891
삼성에스디아이(주),1790,3.4,5059
포스코홀딩스(주),1645,3.3,5527
배스킨라빈스 (매장),1635,3.5,3247
(주)이랜드월드,1604,2.6,4373
(주)케이씨씨,1570,2.6,4689
한화오션(주),1391,3.1,4736
삼성전기(주),1369,3.4,4719
현대모비스(주),1306,3.5,5695
현대제철(주),1255,2.9,5531
기아(주),1193,4.0,5694
(주)엘지생활건강,1176,3.2,5127
(유)스태츠칩팩코리아,1160,2.6,3781
두산에너빌리티(주),1159,3.3,5914
(주)바디프랜드,1151,2.8,3465
한국수력원자력(주),1141,4.0,5521
(주)와이지-원,1129,1.8,3648
(주)유라코퍼레이션,1117,2.9,4783
삼성디스플레이(주),1079,3.4,5244
(주)동원에프앤비,1073,2.4,4178
(주)LF,1036,3.1,5305
(주)코리아써키트,988,2.5,4051
세아상역(주),969,3.0,4832
한국콜마(주),963,2.6,4218
삼성엔지니어링(주),950,3.2,6130
해태제과식품(주),941,2.3,3229
(주)오뚜기,914,2.5,4100
캐논코리아(주),871,2.7,3912
한솔섬유(주),839,2.5,4980
한국수자원공사,832,3.5,4080
에스엘(주),824,2.9,5502
에이치디현대인프라코어(주),794,3.3,5814
롯데웰푸드(주),793,2.5,4142
르노코리아자동차(주),793,2.9,4772
코스맥스(주),793,2.7,4288
한국후지필름비즈니스이노베이션(주),791,2.4,3840
대상(주),779,3.3,4320
샘표식품(주),773,2.6,3526
(주)파리크라상,760,2.7,4505
유니셈(주),748,2.3,3251
한세실업(주),746,2.6,5108
크린팩토메이션(주),732,3.1,3528
금호타이어(주),729,2.8,4597
(주)경동나비엔,727,2.5,4788
에스케이실트론(주),719,3.0,4553
한국에스지에스(주),715,3.0,3553
(주)일진글로벌홀딩스,712,3.1,4922
(주)효성,710,2.7,4947
(주)에이블씨엔씨,709,2.5,4366
한국항공우주산업(주),702,3.7,5794
(주)모베이스전자,698,2.0,4777
(주)엘엑스하우시스,693,3.2,5109
오비맥주(주),686,3.2,5697
현대트랜시스(주),684,3.2,5658
롯데칠성음료(주),677,2.6,4237
한국단자공업(주),677,2.6,4254
(주)미미박스,674,2.7,3632
(주)네패스,672,2.8,4080
(주)한화,671,3.0,5245
삼양식품(주),667,2.6,4023
(주)테크윙,666,2.2,3522
에이치엘만도(주),663,3.1,5861
영풍전자(주),88,1.8,3625
(주)동진쎄미켐,655,2.2,4301
(주)엘앤에프,655,2.5,4125
남양유업(주),653,2.5,4652
(주)농심,650,2.9,4162
동우화인켐(주),646,3.4,4809
코오롱인더스트리(주),645,3.2,5171
도쿄일렉트론코리아(주),642,3.8,4389
매일유업(주),640,3.0,4624
(주)네이처리퍼블릭,636,2.3,3590
대덕전자(주),636,2.9,4513
한화큐셀앤드첨단소재(주) 큐셀부문,630,2.7,4002
(주)엠씨넥스,627,1.9,3790
한국지엠(주),626,3.5,5637
(주)한섬,623,2.7,4245
롯데케미칼(주),623,3.0,5247
씨에스케이(주),623,2.7,3682
청호나이스(주),617,2.3,4232
신성통상(주),608,2.7,4591
(주)원익아이피에스,606,2.7,4648
(주)케이씨텍,593,3.0,4151
타이코에이엠피(주),590,2.7,4489
현대로템(주),589,3.1,5152
온세미컨덕터코리아(주),583,2.9,4058
(주)카페베네,581,2.8,3524
한전산업개발(주),581,2.9,4340
(주)성우하이텍,578,2.8,4536
쿠쿠전자(주),577,2.3,4033
(주)이엠텍,574,1.8,4466
한미반도체(주),570,2.3,3863
(주)신도리코,564,2.5,4528
한국인터텍테스팅서비스(주),563,1.9,3125
(주)빙그레,557,3.2,4587
세메스(주),556,3.3,5237
에이에스이코리아(주),556,2.4,4151
한국가스안전공사,554,4.0,4308
(재)한국화학융합시험연구원,553,3.1,4443
가온그룹(주),553,2.3,4513
엘에스엠트론(주),551,2.7,5184
에스케이케미칼(주),546,3.2,4916
(주)무학,539,2.1,3555
(주)위니아전자,537,2.3,4525
메디앙스(주),537,1.9,3592
(주)휴맥스,536,2.8,4583
(주)아트박스,534,2.6,3299
영림임업(주),534,2.1,4991
(주)이엔에프테크놀로지,533,2.3,3626
(주)이오테크닉스,533,1.9,4138
어플라이드머티어리얼즈코리아(주),533,3.6,4983
(주)지씨바이오,531,2.3,2812
팬택(주),531,3.3,5048
지지무역(주),527,2.5,3885
한국타이어(주),526,2.9,5277
에드워드코리아(주),525,3.3,4172
(주)오토닉스,72,3.1,5051
(주)케이엠더블유,522,2.4,3975
한국가스공사,520,4.2,4898
(주)크라운제과,517,2.2,3212
오씨아이홀딩스(주),516,3.1,4929
현대엘리베이터(주),515,3.0,5171
태평양물산(주),513,3.2,4783
넥센타이어(주),512,2.7,4996
(주)인터플렉스,511,2.2,4067
(주)락앤락,510,2.6,4327
아모텍(주),503,2.4,3416
HRS코리아(주),502,2.5,4381
(주)현대리바트,501,2.8,4163
(주)디비하이텍,498,2.8,4277
자화전자(주),498,2.5,4421
한국전력기술(주),498,4.0,4452
현대위아(주),496,3.0,5448
서울반도체(주),493,2.5,4990
애경산업(주),492,3.0,4256
(주)세코닉스,491,2.2,4051
코웰패션(주),491,2.1,3377
(주)파트론,490,2.4,3847
(재)한국건설생활환경시험연구원,487,3.4,4728
국도화학(주),485,2.4,4464
(사)코티티시험연구원,484,2.1,3723
더블유스코프코리아(주),483,2.6,3977
(주)제이에스티나,481,2.2,3709
에이에스엠엘코리아(주),481,3.8,5433
서진산업(주),479,1.9,4010
신원(주),479,2.6,4184
(주)슈피겐코리아,476,3.4,4027
버슘머트리얼즈코리아(주),476,3.3,4692
(주)토니모리,475,2.3,3978
하이에어코리아(주),471,2.1,3634
하림(주),464,2.3,3416
(주)세정,42,3.2,3862
(주)에이피알,459,2.7,3570
(주)퍼시스,455,3.0,3793
더블유씨피(주),455,2.5,3956
(주)글로벌스탠다드테크놀로지,451,2.1,3448
(주)비에이치,450,2.4,3747
(주)SPC삼립,446,2.5,4413
인지컨트롤스(주),444,2.1,3974
한화에어로스페이스(주),444,3.1,5208
엘아이지넥스원(주),443,3.5,5368
하나마이크론(주),442,2.6,3964
(주)티에스이,440,2.4,3258
세방전지(주),440,2.6,4626
주성엔지니어링(주),439,2.8,4104
한국니토옵티칼(주),439,2.9,4222
(주)디에이피,438,2.2,3623
시그네틱스(주),437,2.1,3679
한국유미코아(유),433,2.9,3888
엘에스오토모티브(주),430,2.5,4645
(주)인바디,427,2.6,4648
(주)바텍,425,2.3,4263
(주)세라젬,425,2.4,4724
롯데푸드(주),425,2.5,3623
오티스엘리베이터(유),423,2.9,3868
(주)서양네트웍스,420,2.0,3252
태광산업(주),420,2.3,4554
(주)귀뚜라미,419,1.8,3326
(주)에이치비테크놀러지,416,2.5,3759
한온시스템(주),416,3.4,5256
(주)케이조선,415,2.7,4213
(주)탑엔지니어링,413,2.4,4051
(주)에이비비코리아,412,3.3,4623
(주)프레시지,408,2.2,3411
삼영전자공업(주),408,2.4,3559
에스케이이노베이션(주),407,4.0,5754
(주)티에스케이워터,406,2.4,2961
한국로버트보쉬(주),406,3.6,4860
(주)약진통상,405,2.6,4835
에코캡(주),403,1.7,3359
하이트진로(주),403,3.4,5421
(주)에치와이,399,2.8,4550
코스맥스엔비티(주),398,2.7,3788
(주)다원시스,396,2.4,4080
(주)신성이엔지,32,2.7,3926
(주)면사랑,394,2.2,3742
솔브레인홀딩스(주),386,2.9,4177
(주)창신아이엔씨,385,3.4,3947
(주)케이티앤지,382,4.0,5470
(주)코스메카코리아,382,2.7,3943
(주)포스코디엑스,381,3.0,4711
핸즈코퍼레이션(주),381,2.3,4198
콘티넨탈오토모티브일렉트로닉스(유),380,3.4,5128
한국남부발전(주),380,4.0,4763
(주)풍인무역,378,2.1,4370
바바패션(주),378,1.9,3347
삼화콘덴서공업(주),378,2.3,4007
푸르밀(주),378,2.0,3761
(유)솔라엣지테크놀로지스코리아,376,2.5,4661
(주)에프앤에프,375,2.8,5083
도레이첨단소재(주),375,3.1,4979
(주)삼양사,374,3.0,4336
(주)금강,372,2.2,3555
원익큐엔씨(주),372,2.9,3857
(주)코아스,371,2.0,3230
한화시스템(주),371,3.4,5550
(주)디섹,370,2.3,3862
(주)오리온홀딩스,369,2.7,4423
(주)우진플라임,369,2.0,3443
한국남동발전(주),368,4.3,5047
클리오(주),367,2.9,4059
(주)에스에프에이,363,2.8,4699
(주)풍산,363,3.5,5386
코맥스(주),363,1.9,4054
고영테크놀러지(주),362,2.7,4569
삼화페인트공업(주),362,2.7,4588
(주)동보,361,1.8,3826
엠이엠씨코리아(주),359,3.6,3905
에스티엑스중공업(주),358,2.7,4060
(주)대현에스티,357,1.9,3929
(주)아이씨디,357,2.4,4048
(주)제우스,357,3.5,4060
한국미우라공업(주),356,2.0,3742
일진전기(주),350,2.3,4110
현대종합금속(주),350,2.6,4596
(주)인터로조,349,2.3,4011
삼성메디슨(주),347,2.9,4980
에스케이엔펄스(주),347,2.6,3447
한국중부발전(주),347,4.3,4495
(주)에스에프에이반도체,346,2.5,3909
이화다이아몬드공업(주),343,2.4,4479
효성티앤에스(주),343,3.0,5152
케이지모빌리티 (주),341,2.9,5607
태광실업(주),341,3.2,4138
동국홀딩스(주),340,3.3,4954
명화공업(주),340,2.3,4332
패션그룹형지(주),340,1.8,3891
(주)에스엘바이오텍,339,2.5,2983
매그나칩반도체(유),339,3.0,4432
(주)톱텍,337,2.3,3750
한화솔루션(주),337,3.3,5710
(주)쁘띠엘린,336,3.1,3532
(주)신영와코루,336,2.1,3387
한국동서발전(주),335,4.1,5077
에이스테크놀로지(주),334,2.3,4397
한국지역난방공사,334,4.0,4575
한국서부발전(주),332,4.1,4734
(주)좋은사람들,331,2.8,3639
코미코(주),331,2.8,3673
파킹클라우드(주),331,2.1,3512
팬코(주),330,2.6,3906
한국알박(주),330,3.1,4041
한국엔에스케이(주),330,2.5,4743
태양금속공업(주),329,2.1,4079
(주)엘아이에스,327,2.3,3835
한솔아이원스(주),327,2.4,3472
(주)노브랜드,326,2.8,4321
(주)연우,324,2.5,3604
(주)아이아이컴바인드,323,3.1,3790
동아오츠카(주),323,2.9,4040
동양이엔피(주),322,2.2,3554
(주)농업회사법인포프리,320,2.2,2948
(주)이녹스첨단소재,320,3.1,4678
(주)이브자리,320,2.1,3092
네슬레코리아(주) 네스프레소,320,2.6,4639
에이치디현대오일뱅크(주),320,3.2,5568
원텍(주),320,1.9,3495
(주)엠에스씨,319,2.2,3494
(주)아스트,318,1.9,3668
(주)인동에프엔,316,2.3,3997
깨끗한나라(주),316,2.3,4226
(주)모다이노칩,315,2.0,3533
(주)켐트로닉스,315,2.5,4147
선진(주),315,3.0,3988
성동조선해양(주),315,2.9,4322
아미코스메틱(주),315,2.0,3662
비테스코테크놀로지스코리아유한책임회사,313,3.5,6038
태광후지킨(주),313,2.7,3518
(주)위비스,311,2.2,3858
쏘테크(주),311,2.1,3703
(주)디에스단석,310,2.2,3998
대한솔루션(주),310,2.2,4350
부전전자(주),310,2.1,3702
신흥정밀(주),310,1.9,3422
에이피시스템(주),310,2.7,4010
(재)카트리시험연구원,308,2.8,4358
(주)나래나노텍,308,2.5,3965
피죤(주),308,2.3,3645
(주)노루페인트,307,2.8,4835
계양전기(주),307,2.5,5675
덴소코리아(주),307,2.1,4904
(주)에스아이플렉스,305,2.5,3863
대한전선(주),305,3.0,4407
(주)니프코코리아,303,2.4,5122
일동후디스(주),302,2.0,3663
한국알프스(주),302,2.5,4226
참엔지니어링(주),300,2.5,3757
(주)엘엠에스,299,2.0,3921
(주)포스코퓨처엠,299,3.5,5298
(주)에이치엘클레무브,298,3.3,5991
케이맥(주),297,2.3,3647
코오롱인더스트리(주)FnC부문,296,3.4,4853
(주)시몬스,295,2.4,4149
오텍캐리어(주),295,2.3,3789
(주)유도,294,2.2,4115
(주)아우딘퓨쳐스,293,2.3,3341
모트렉스(주),293,2.5,4657
해성디에스(주),292,3.4,4412
(주)진합,291,2.4,3346
(주)미래컴퍼니,290,2.7,4110
동희산업(주),290,2.8,4328
유니크(주),288,2.4,4595
롯데네슬레코리아(주),286,2.6,4093
한솔테크닉스(주),286,2.8,4262
(사)대한산업안전협회,285,3.5,5124
(주)아이디스,284,3.0,4340
(주)엘엑스세미콘,282,2.7,4869
코리아나화장품(주),281,2.7,3589
(주)솔리티,280,1.7,4516
화신(주),279,3.3,4443
(주)대동,278,2.6,5313
(주)삼우코리아,278,2.3,2997
(주)코텍,36,2.2,3652
듀폰코리아(주),278,3.7,6071
(주)현대미포조선,277,3.2,5017
노벨리스코리아(주),277,3.3,4340
(주)씨에스에이코스믹,276,1.9,3190
(주)져스텍,276,1.7,3550
에이테크솔루션(주),276,2.5,3735
(주)로보스타,275,2.5,3574
(주)시선인터내셔널,275,2.3,3568
(주)쿠첸,275,2.5,4167
(주)휴니드테크놀러지스,275,2.4,3918
아이티엠반도체(주),275,2.0,3644
(주)우진산전,274,2.5,3841
캐논쎄미콘덕터엔지니어링코리아(주),274,3.1,4702
한국바스프(주),274,3.5,5341
(주)그레닉스,272,2.1,2578
(주)에스에너지,272,2.0,3812
강림중공업(주),272,2.5,3650
비에이치아이(주),271,2.9,4555
피에스케이홀딩스(주),271,3.1,4262
(주)참존,270,2.1,3510
에넥스(주),270,2.2,3554
한국미쓰비시엘리베이터(주),269,2.6,4405
(주)사조대림,268,2.3,3726
(주)카펙발레오,268,2.6,4900
스테코(주),268,3.0,4103
(주)엘오티베큠,267,2.8,3765
성주디앤디(주),267,2.3,4034
한솔제지(주),267,3.0,4416
(주)에프에스티,266,3.2,3929
광전자(주),266,2.3,3114
웅진에너지(주),266,2.5,4141
(주)팔도,265,2.8,4137
하이즈항공(주),265,2.1,3100
(주)경인양행,264,2.7,3766
(주)씨티알,264,3.1,4649
(주)와이솔,264,3.1,4477
(주)현대케피코,264,3.2,6119
고려아연(주),264,3.2,5021
(주)지오다노,263,2.4,3510
린나이코리아(주),263,2.8,3897
아진산업(주),262,2.6,5020
한국야금(주),262,3.3,4271
(주)대현,261,2.4,3570
(주)라벨영,261,1.9,2558
(주)제이브이엠,261,2.5,3787
비알코리아(주),261,2.9,4983
청오디피케이(주),261,2.9,3737
(주)선앤엘,260,2.0,3922
동화기업(주),260,3.4,4951
뷰웍스(주),260,3.3,5280
유한킴벌리(주),260,3.5,6231
동원시스템즈(주),259,2.2,4445
한국씰마스타(주),258,2.7,3728
(주)에스디생명공학,257,1.9,4140
강남제비스코(주),257,2.9,4206
(주)노바렉스,255,2.3,3506
에스케이스페셜티(주),255,2.7,4831
(주)동서기공,3,3.3,3487
(주)루트로닉,250,2.7,4088
(주)평화발레오,250,3.1,4663
롯데알미늄(주),250,2.6,3928
(주)아바코,249,2.4,3623
다스(주),249,2.9,4972
한국에머슨(주),249,2.9,5034
(주)인터엠,247,2.3,3112
(주)케이이씨,246,2.5,3958
(주)실크로드시앤티,245,3.8,3964
미래나노텍(주),245,2.7,3807
(주)현대에버다임,244,2.8,3743
(주)불스원,243,2.8,4305
(주)루멘스,242,2.3,3610
한전원자력연료(주),242,4.0,4175
(주)BYC,241,2.2,3298
(주)세진중공업,241,2.4,4081
(주)하이비젼시스템,239,2.7,4444
코렌스(주),239,2.1,4139
크레신(주),239,2.7,4656
(주)코스알엑스,238,3.5,3834
(주)티비에이치글로벌,238,2.7,3616
지이헬스케어코리아(주),238,3.3,4716
한국존슨앤드존슨(주),238,2.9,4612
(주)현진스포텍,237,2.6,4537
보쉬전장(주),237,3.6,4112
일진디스플레이(주),237,2.5,4066
한국하니웰(주),237,3.0,4674
(주)메디쿼터스,235,2.7,3598
(주)안다르,235,2.1,3394
(주)대유위니아,234,2.4,4991
에쓰푸드(주),234,2.5,3717
(주)인팩,233,2.6,4314
(주)정식품,233,3.4,4428
세원이앤씨(주),233,2.5,3544
티디케이한국(주),233,2.9,3752
현대삼호중공업(주),233,3.1,5298
대구텍(유),232,3.5,4550
이래오토모티브시스템(주),232,2.7,4112
크루셜텍(주),232,2.4,4613
한화토탈에너지스(주),231,3.6,5513
(주)이미인,230,2.3,3116
(주)피닉스다트,230,2.2,3642
지에스칼텍스(주),230,3.9,5739
(주)휴비스,30,2.7,3594
(주)그린광학,228,2.0,3181
금호석유화학(주),228,3.5,5002
파크랜드(주),228,2.4,3267
한국몰렉스(유),228,2.9,4271
(주)뉴파워프라즈마,227,2.3,3675
(주)이노와이어리스,227,3.1,4100
(주)메가젠임플란트,226,2.6,3880
인디에프(주),226,2.4,3982
인탑스(주),226,2.5,4000
평화정공(주),226,2.8,4614
(주)쌍방울,225,2.1,3023
에쓰오일(주),225,3.5,5526
(주)본느,224,2.3,3705
(주)유비쿼스홀딩스,224,2.3,3860
볼보그룹코리아(주) 건설기계부문,224,3.5,4741
하나머티리얼즈(주),224,2.9,3960
(주)아이올리,223,2.4,3307
로체시스템즈(주),223,2.4,3543
(주)크리스에프앤씨,222,2.3,3579
삼화양행(주),222,2.2,3366
에스피반도체통신(주),221,2.1,3242
이라이콤(주),221,2.0,3620
(주)원익머트리얼즈,220,3.3,4235
동원산업(주),220,2.2,3921
(주)제이엔지코리아,219,1.9,4319
금호에이치티(주),219,2.4,3401
(재)대구경북첨단의료산업진흥재단,218,3.0,3977
(주)두산테스나,218,2.9,3987
(주)웰크론,217,2.7,3498
신화인터텍(주),217,2.5,3795
(주)덴티스,216,2.6,3445
(주)진주햄,216,1.9,3405
(주)코스온,216,2.7,3522
(주)파나시아,216,3.0,3694
서울우유협동조합,216,3.0,4371
(주)동광인터내셔날,215,1.5,3073
(주)비비안,215,2.4,3303
남양인터내셔날(주),215,2.8,4012
로얄앤컴퍼니(주),215,1.8,3652
린컴퍼니(주),215,2.4,3298
(주)심텍홀딩스,214,2.4,3938
(주)큐엠씨,214,2.2,3510
(주)파인디지털,214,3.2,3712
(주)풀무원,214,2.9,5095
미원상사(주),214,2.9,4330
삼성다이나에이치백(주),214,1.4,3152
코튼클럽(주),214,2.1,3489
(유)삼송,213,1.5,3475
코리아에프티(주),213,2.4,3915
아이쓰리시스템(주),212,3.3,3594
(주)이씨스,211,1.8,3505
다다씨앤씨(주),211,2.3,3443
서울바이오시스(주),211,2.3,4857
인텍전기전자(주),211,2.1,3595
희성전자(주),211,2.5,4856
(주)쎄크,210,2.5,3268
그린코스(주),210,2.4,3667
뱅뱅어패럴(주),210,1.7,2880
(주)싸이노스,209,2.6,3701
케이브랜즈(주),209,1.8,2998
티씨케이(주),209,2.7,4009
(주)경농,208,3.0,4235
평화오일씰공업(주),207,2.6,4672
현담산업(주),207,2.2,3745
(주)더스킨팩토리,206,2.8,3492
(주)아로마티카,206,1.9,4141
유진기업(주),1,3.0,4064
(주)메카로,205,2.9,3694
(주)영풍,205,2.1,3603
(주)잉크테크,205,2.6,3737
신양금속공업(주),204,1.6,3269
(주)대승,203,1.7,4524
(주)더네이쳐홀딩스,203,2.0,3747
(주)제이오텍,203,2.7,3272
오토리브(유),203,3.3,4297
전기초자코리아(주),203,2.6,4535
(주)유텔,202,2.7,3837
램리서치코리아(유),202,3.8,4708
윈팩(주),202,2.2,3599
유엘코리아(주),202,2.7,4203
(주)삼기,201,2.5,4664
(주)지아이티,201,2.3,4652
대림비앤코(주),201,2.3,4179
신성델타테크(주),201,2.4,3762
(주)제이앤티씨,200,2.2,3692
알피니언메디칼시스템(주),200,2.8,3927
영실업(주),200,2.4,4444
일진제강(주),200,2.4,4139
조광페인트(주),200,3.1,4062
티유브이라인란드코리아(주),200,2.2,4412
한영넉스(주),200,1.6,3162
윈저글로벌(주),199,3.4,5332
한서실업(주),199,1.7,3513
(주)디엠에스,198,2.1,3988
(주)에이스침대,198,2.5,3985
대덕지디에스(주),198,2.6,3969
에스티엑스엔진(주),198,3.3,4543
파주전기초자(주),198,2.4,4201
(주)에이스브이,197,2.3,3681
듀링(주),197,2.4,3667
젯아이씨(주),197,1.9,3544
한화케미칼(주),197,3.4,5325
(주)씨앤씨인터내셔널,196,2.0,3396
대원강업(주),196,3.0,5191
티피씨메카트로닉스(주),196,2.4,3526
(주)디이엔티,195,2.4,3652
(주)에스티아이,24,2.3,3229
(주)위닉스,195,1.9,4719
(주)한화/모멘텀,195,2.5,5326
오뚜기라면(주),194,2.5,3819
(주)씨엔에프,193,1.9,3477
(주)일레븐코퍼레이션,193,3.0,3713
고려제강(주),193,2.4,3974
대우전자부품(주),193,2.3,4728
무림페이퍼(주),193,2.9,4420
시너스텍(주),193,2.1,3866
신한다이아몬드공업(주),193,2.8,3677
한국제지(주),193,2.6,4823
한국호야전자(주),193,2.6,3374
(주)솔루엠,192,3.0,4138
에스지씨솔루션(주),192,2.5,4041
(주)서울화장품,191,2.0,2822
(주)심팩,2,1.0,3584
말레동현필터시스템(주),191,2.6,4407
엔피씨(주),191,2.2,4525
제이씨코리아(주),191,2.2,4251
지에스엔텍(주),191,2.2,3556
(주)두원공조,190,2.6,5208
(주)비케이브,190,2.2,3512
포스코에너지(주),190,3.5,5259
한국옵티칼하이테크(주),190,2.8,4331
한국요꼬가와전기(주),190,3.3,4477
(주)패커드코리아,188,2.6,4127
(주)풀무원녹즙,188,2.6,4508
(주)화승코퍼레이션,188,2.8,4776
상아프론테크(주),188,2.5,3964
에이원엔지니어링코리아(유),188,1.8,3303
지엔코(주),188,1.9,3069
현대오트론(주),188,3.0,5340
(주)예림임업,187,2.3,3341
(주)오에이티씨,187,2.2,2936
(주)미르기술,186,2.2,3813
(주)테크로스,186,3.2,3907
덕일산업(주),186,2.0,3516
한성기업(주),186,2.8,3721
(주)이즈미디어,185,2.7,4789
에이엠텔레콤(주),185,1.8,4269
케이투코리아(주),185,3.6,4947
평화산업(주),185,2.3,4832
(주)에몬스가구,184,2.9,3670
새솔다이아몬드공업(주),184,2.5,3845
코스맥스바이오(주),184,2.5,4123
(주)제닉,183,2.0,3842
아이엠아이크리티컬엔지니어링코리아(주),183,2.8,4455
일진다이아몬드(주),183,2.5,4129
케이지스틸(주),183,2.7,4323
효성굿스프링스(주),183,3.0,5161
(주)동성화인텍,182,2.8,3918
케이비아이동국실업(주),182,2.2,4214
(주)디젠,181,2.2,4198
(주)인텔리안테크놀로지스,181,2.8,4366
광명산업(주),181,2.2,3661
(주)삼광,180,2.4,3588
(주)한국인삼공사,179,3.9,6268
글로텍엔지니어링(주),179,2.2,3616
티센크루프엘리베이터코리아(주),179,3.5,4302
해브앤비(주),179,2.8,4434
(주)디에이치오토웨어,178,2.3,4146
(주)인터코스코리아,178,2.0,4040
(주)케이엠,178,2.6,3426
(주)코스토리,178,2.2,3022
대원산업(주),7,2.0,4225
롯데주류,178,2.8,3809
삼부정밀화학(주),178,1.9,3472
신도산업(주),178,1.7,3085
아사아블로이코리아(주)아이레보,178,2.6,4163
윌로펌프(주),178,3.3,4005
(주)디티알,177,2.6,4420
(주)브이티코스메틱,177,2.2,3421
(주)이펙스,177,2.5,3829
(주)가스트론,176,2.7,3335
(주)독립문,176,2.6,4232
(주)일화,176,2.7,3976
삼익티에이치케이(주),176,3.3,4136
엘에스엠앤엠(주),176,3.3,5281
제네랄일렉트릭인터내셔날인코포레이티드,176,3.5,5883
태림포장(주),176,2.5,3627
(주)에이팩트,175,2.7,3801
(주)엔케이,175,2.3,3852
삼보모터스(주),175,2.4,4802
삼전순약공업(주),175,2.3,3138
에스에스엘엠(주),175,2.5,4211
우인인더스트리즈(주),175,1.9,3582
한국훼스토(주),175,3.3,4783
(주)고운세상코스메틱,174,2.6,4245
(주)드림텍,111,2.3,3804
(주)블리스팩,174,2.2,3360
(주)태웅,174,2.2,3797
남양넥스모(주),174,3.0,4758
서진캠(주),174,2.3,4664
(주)동일라코스테,173,2.0,4860
(주)리한,173,1.7,3858
(주)베네통코리아,173,2.4,3529
(주)옵트론텍,173,2.4,3663
(주)천호엔케어,173,2.5,3513
(주)케이에이치바텍,173,2.7,3981
(주)한솔케미칼,173,3.5,8475
아미코젠(주),173,2.4,3411
와이엠티(주),173,2.2,3836
효성전기(주),173,2.5,4206
(주)원봉,172,1.9,3669
영풍정밀(주),172,2.5,3743
현대아이에이치엘(주),172,2.8,5323
(주)아이디룩,171,2.5,3513
(주)양지사,171,2.0,2970
에스엔유프리시젼(주),171,2.6,3625
한국브렌슨(주),171,1.9,3550
(주)상보,170,2.5,3633
유니온커뮤니티(주),170,2.4,3741
(주)두올,169,2.6,3802
볼빅(주),169,2.0,4468
파카코리아(주),169,2.3,4447
한일전기(주),169,2.4,4078
경동원(주),168,2.5,4429
인피니언테크놀로지스파워세미텍(주),168,3.1,4609
현대파워텍(주),168,3.3,5736
(주)바이와이제이,167,2.2,3140
(주)씨엠에이글로벌,167,1.8,2338
(주)창성,167,2.7,4064
경창산업(주),167,2.6,4818
씨제이포디플렉스(주),167,2.2,4358
엘이디라이텍(주),167,1.9,3486
조광아이엘아이(주),167,2.7,3671
파워로직스(주),167,2.5,3895
화천기계(주),167,2.7,4512
(주)슈페리어,166,2.2,3678
(주)유진로봇,166,2.5,4408
모토닉(주),166,2.3,4102
이엘케이(주),166,2.5,3430
케이엘에이텐코코리아(주),166,3.9,5452
(주)이랜텍,165,2.6,3664
(주)테크엘,165,2.6,3385
롯데에너지머티리얼즈(주),165,2.4,4356
아트라스비엑스(주),165,2.7,4748
엘시시(주),165,2.1,3101
인테그리스코리아(주),165,3.2,4616
재영솔루텍(주),165,2.6,3488
(주)오알켐,164,2.2,3941
(주)용산,164,2.4,3852
(주)제이티,8,2.4,2854
SNT모티브(주),164,2.7,4626
농업회사법인조인(주),164,2.5,3358
인텍플러스(주),164,2.7,3822
조이슨세이프티시스템스코리아(주),164,2.3,3685
(주)케이디파워,163,2.4,3101
(주)큐아이엠,163,2.2,3190
대동도어(주),163,2.3,4145
코코도르(주),163,2.3,3355
(주)디에이테크놀로지,162,2.0,3646
(주)시드물,162,1.7,2635
(주)코다코,162,2.1,3357
영원아웃도어(주),162,2.6,4432
크나우프석고보드(주),162,2.8,4539
태화기업(주),162,2.0,2846
(주)디아이씨,58,1.8,3729
(주)스맥,161,2.1,3770
(주)에이치앤이루자,161,2.9,4278
(주)에프앤코,161,2.5,4091
(주)피제이전자,161,2.5,3165
니덱모빌리티코리아(주),161,2.1,4645
블랙야크(주),161,2.5,4191
우주일렉트로닉스(주),161,2.6,4234
최신물산(주),161,2.5,3999
(주)싸이맥스,160,3.1,3995
(주)일진베어링,160,3.0,4893
(주)텔레칩스,160,3.3,5109
신흥에스이씨(주),160,2.3,3625
애경케미칼(주),160,2.8,4485
인켈(주),160,2.2,3800
(주)다이나믹디자인,159,1.9,3934
(주)루켄테크놀러지스,159,1.6,2816
(주)메디아나,159,2.3,3126
(주)아머드프레시,159,2.3,2672
(주)유베이스인터내셔날,158,2.6,4415
(주)제이시스메디칼,158,2.4,4055
삼성공조(주),158,1.7,2953
에스엠알오토모티브모듈코리아(주),158,2.8,4575
(주)나무가,157,2.5,4025
(주)리더스코스메틱,157,2.4,3770
(주)선익시스템,157,2.4,3572
(주)소셜빈,157,3.2,3058
삼목에스폼(주),157,2.1,3524
(주)레이크머티리얼즈,156,3.0,3899
(주)멈스,156,1.7,2581
(주)오이솔루션,156,3.1,3413
(주)큐메이트,156,2.3,2596
대한제당(주),156,3.0,4477
비츠로시스(주),156,2.0,3659
삼표(주),156,2.3,4047
센서텍(주),156,2.1,3773
