,리뷰수(개),평점,평균 연봉(만)
(주)서로커뮤니케이션,23,3.4,3092
(주)솔루게이트,23,2.3,3593
(주)스마투스,23,2.3,2764
(주)아드리엘,23,3.5,4620
(주)아이아라,23,3.5,2719
(주)아이피샵,23,1.7,3250
(주)에스비씨엔,23,3.2,3678
(주)엘디미디어플러스,23,1.3,2121
(주)유프리즘,23,2.9,3325
(주)이피엔스,23,2.7,3779
(주)제이시스,23,4.0,5785
(주)티오더,23,3.2,3586
게코소프트(주),23,2.3,2908
네무스텍(주),23,3.4,3907
다존기술(주),23,1.5,3747
바이코어(주),23,2.2,3424
바자울정보기술(주),23,1.9,3277
비앤디(주),23,2.7,4200
비즈넷피아(주),23,1.9,2469
서울정보시스템(주),23,3.3,3775
세송아이티(주),23,1.7,2378
세이지리서치(주),23,4.9,3535
엑사아이엔티(주),23,2.9,3579
엔큐리티(주),23,3.0,3247
이즈넷(주),23,2.6,3557
인피니티에너지(주),23,1.9,3238
클라우드나인아이앤씨,23,2.2,4029
클립소프트(주),23,4.0,3672
프리커스(주),23,3.2,3136
한국공간정보통신(주),23,2.7,2551
(주)그립,22,2.1,2685
(주)넥스트에디션,22,2.5,2983
(주)넷코아테크,22,2.9,2867
(주)뉴비즈스타트,22,2.5,2914
(주)담담사무소,22,2.8,3058
(주)드제이,22,3.9,4872
(주)블록오디세이,22,3.6,3722
(주)센시블,22,2.2,2642
(주)스매치코퍼레이션,22,3.8,4344
(주)스와치온,22,2.8,3679
(주)아이브릭스,22,3.9,4184
(주)앤드와이즈,22,2.3,2935
(주)에이씨케이,22,2.5,2976
(주)에이티지소프트,22,2.2,3805
(주)엔비스타,22,2.5,3426
(주)오피지지,22,3.7,3812
(주)온채널,22,3.0,2445
(주)유비씨,22,3.0,3231
(주)청취닷컴,22,3.0,2812
(주)팔라,22,3.5,6558
(주)피어테크,22,3.5,4640
(주)헬로월드,22,2.1,2957
(주)휴먼수피아,22,1.2,2487
네트빌(주),22,2.7,3235
넥스젠어쏘시에이트(주),22,2.6,2967
노드데이타(주),22,3.2,3282
드림익스큐션(주),22,2.9,2089
믹시스템(주),22,2.5,4270
바이널(주),22,3.0,3534
브라이니클,22,2.7,4231
비스프로컨설팅(주),22,1.7,2671
세븐레이어스코리아(주),22,3.7,3162
시만텍코리아(주),22,4.0,6342
시스포유(주),22,3.6,2732
아이에스오에스컨설팅(주),22,2.3,3167
아일리스프런티어(주),22,3.0,3757
윈위즈(주),22,3.0,3762
이노라임(주),22,2.6,3108
제너시스템즈(주),22,3.7,4278
지아이시스템(주),22,2.0,3554
청주시시설관리공단,22,2.5,2854
케이시크(주),22,2.0,2314
테라클(주),22,1.5,4117
(주)골라라,21,4.6,3226
(주)네오티스,21,2.4,2967
(주)닥터나우,21,2.5,4868
(주)드림아이디어소프트,21,2.8,2793
(주)디어유,21,3.0,5327
(주)리스크제로,21,3.2,4346
(주)마크베이스,21,3.3,3690
(주)메이아이,2,4.5,3535
(주)바비톡,21,3.5,3816
(주)브라이센코리아,21,3.6,3997
(주)브레인컨설팅,21,2.8,3239
(주)아이비리더스,21,2.9,3581
(주)아크라인소프트,21,2.6,3371
(주)어헤드원,21,2.1,2884
(주)우리엘소프트,21,2.5,3690
(주)유와이즈원,21,2.9,4117
(주)크로커스,21,3.2,4549
(주)키위플러스,21,3.1,4632
(주)팀엘리시움,21,4.8,2298
(주)플래닛디지털,21,2.1,3253
(주)플레이스5,21,4.0,4589
(주)피엠그룹코리아,21,2.9,4454
나라이비즈니스(주),21,3.0,2998
네오그라프(주),21,3.1,2567
네오메카(주),21,2.5,3476
로제타스톤코리아(유),21,3.2,3432
봉봉랩(주) 호텔나우,21,3.2,3105
비엔에스웍스(주),21,2.8,3932
비오시스템즈(주),21,1.8,2804
알테어엔지니어링(주),21,3.8,4416
에이알비전(주),21,2.3,7146
에프케이비씨지(주),21,1.4,3824
오아시스스토리(주),21,2.2,3151
온오프믹스(주),21,2.9,2535
위시켓(주),21,3.9,3325
유투시스템(주),21,2.7,3091
켐아이넷(주),21,2.7,3144
코나모빌리티(주),21,3.5,4210
(유)하만커넥티드서비시즈인크,20,3.1,5681
(주)공부선배,20,3.2,3823
(주)넥스트허브,20,1.6,2809
(주)딥인스펙션,20,1.8,3430
(주)메인라인,20,2.9,4442
(주)모노커뮤니케이션즈,20,3.8,3735
(주)모비루스,20,3.3,4571
(주)바닐라브릿지,20,3.8,4339
(주)쓰리디산업영상,20,2.2,4378
(주)씨엘엠앤에스,20,2.8,3541
(주)아이도트,20,4.3,4231
(주)아이유아이,20,1.7,2487
(주)아파트너스,20,3.1,3535
(주)애드잇,20,2.2,2562
(주)에스티씨랩,20,2.7,4669
(주)엔비레즈,20,2.0,3550
(주)코코지,20,3.1,4210
(주)팀인터페이스,20,2.9,3043
(주)퍼브,20,3.1,4111
나고소프트(주),20,2.4,2937
나모인터랙티브(주),20,2.7,2782
두에이아이(주),20,2.5,4998
미르테크(주),20,2.6,3022
비비드커뮤니케이션즈,20,2.2,2431
삼건베리클(주),20,2.3,3595
세윤씨앤에스(주),20,3.5,3971
솔루젠(주),20,3.4,3098
아이눈커뮤니케이션(주),20,1.7,2907
아이엠티소프트(주),10,1.6,2476
엑세스서울(주),20,3.2,6398
영창캐드(주),20,3.3,2810
위즈도메인(주),20,2.2,3507
윈드리버코리아디자인센터,20,3.3,6588
유니퍼포먼스(주),20,2.1,3951
유즈브레인넷(주),20,2.3,3941
인사이트미디어(주),20,2.2,3003
케이텍(주),20,2.7,2902
토탈미디어그램(주),20,2.8,2854
티랩컨버젼스연구소(주),20,2.2,2903
티투엘(주),20,2.7,2964
펀크리에이티브(주),20,2.3,2520
포스트미디어(주),20,1.9,3191
휴먼엔시스(주),20,3.2,3741
(주)겟차,19,3.4,3930
(주)공간소프트,19,2.3,2729
(주)굿스플로,19,3.2,3162
(주)더블미,19,1.9,4706
(주)데이터월드,19,3.2,3205
(주)리로소프트,19,2.3,4889
(주)리치웨어시스템즈,19,2.4,2409
(주)머니랩솔루션즈,19,3.8,2554
(주)모스티소프트,19,3.1,3365
(주)미르이즈,19,3.3,4559
(주)바넷정보기술,19,3.2,3695
(주)비플러스헬스케어,19,1.8,4253
(주)슬릭코퍼레이션,19,2.6,3797
(주)씨넷테크놀로지,19,2.2,3078
(주)아이옵스,19,3.2,3256
(주)애니모비,19,3.0,2666
(주)엘앤케이플래넷,19,3.6,2975
(주)이프론트,19,2.5,3011
(주)인피니소프트,19,3.3,3820
(주)자립,19,3.5,3273
(주)지엔에이컴퍼니,19,3.8,2986
(주)클라우다이크,19,3.6,3157
(주)트인시스템즈,19,3.4,3938
(주)픽소,19,3.2,5109
(주)하이앤디,19,2.2,3278
그래피티(주),19,1.8,2222
넷앤티비(주),19,2.3,2800
넷피아(주),19,1.9,4178
레디벅(주),19,2.6,3061
브릭스리퍼블릭,19,2.2,2644
블록체인랩스(주),19,2.4,5726
에스앤에스이앤지(주),19,2.9,3507
엔투엠(주),19,3.1,3056
엠앤와이즈(주),19,2.9,3128
엠투어플(주),19,1.3,2395
온넷시스템즈코리아,19,1.9,2698
온스온소프트(주),19,2.5,2746
제노솔루션(주),19,3.6,3034
중앙일보씨앤씨(주),19,2.6,4453
포스윈(주),19,1.6,2495
(주)교림소프트,18,2.7,3860
(주)구루미,18,3.4,3892
(주)뉴지스탁,18,3.4,3415
(주)드림시커,18,2.4,2434
(주)딥핑소스,18,3.5,3535
(주)솔트룩스이노베이션,18,2.4,3842
(주)아이서티,18,1.9,3376
(주)아이언플래그,18,2.6,3487
(주)아인시스아이엔씨,18,3.1,3174
(주)앙클,18,2.8,2200
(주)에이전시프로,18,2.4,3040
(주)에이치앤웍스,18,2.4,2766
(주)위즈더플래닛,18,1.8,3280
(주)이루인포,18,3.4,3459
(주)인사이트랩,18,2.3,2298
(주)제타럭스시스템,18,2.8,3376
(주)카비,18,2.7,4248
(주)코드잇,18,4.7,4375
(주)콜라비팀,18,4.1,5704
(주)터보소프트,18,3.6,3293
(주)하이컴텍,18,2.5,3891
네오패드(주),18,1.9,4792
넥스코스(주),18,2.2,3291
넥시큐어시스템테크놀로지(주),18,3.0,3474
디자인크리에이티브(주),18,1.6,3932
비브이에스(주),18,2.7,3425
솔루티스(주),18,3.7,2734
아이모션(주),18,3.5,3656
아카라라이프(주),18,2.4,3535
얼리어답터(주),18,1.7,2407
에이블맥스(주),18,2.7,3488
엑스마크(주),18,2.3,3100
이케이시스(주),18,1.5,3723
인텔리코드(주),18,2.4,3233
점프컴퍼니(주),18,3.1,2687
지스인포넷(주),18,1.9,3346
쿼타랩(주),18,3.4,4482
클라이맥스(주),18,2.2,2720
트리비아(주),18,2.0,2365
후지쯔코리아솔루션서비스(주),18,2.8,4024
(주)고고에프앤디,17,2.8,3230
(주)디어코퍼레이션,17,4.2,3535
(주)레티널,17,3.5,5008
(주)렛시,17,2.9,3685
(주)브이앤지,17,4.3,3394
(주)블릭스소프트,17,3.1,3809
(주)소프트와이드시큐리티,17,2.1,2909
(주)솔비포스,17,2.6,2925
(주)식스샵,17,4.5,4874
(주)아키드로우,17,3.6,3408
(주)에스이랩,17,3.4,4226
(주)에어스메디컬,17,3.4,3814
(주)에이스엔터테인먼트,17,3.3,3886
(주)에이엔티홀딩스(Art and Technology Holdings),17,2.2,3968
(주)엠브레이스,17,4.1,3295
(주)원익로보틱스,17,1.8,4450
(주)크리에이티브힐,17,3.2,3445
(주)피알앤디컴퍼니,17,4.0,4069
(주)후이넘스,17,2.2,4070
다담게임(주),17,2.9,2769
대유넥스티어(주),17,3.6,3953
디아이지커뮤니케이션(주),17,3.1,3956
모바일엔트로피(주),17,3.0,3070
미디어나루(주),17,1.0,1695
베네콥,17,1.7,2459
브이엠웨어코리아(유),17,3.8,6429
블루문소프트(주),17,3.4,3041
블루코어(주),17,3.6,3106
비비엠씨(주),17,2.9,2869
비씨엘소프트(주),17,1.8,2953
심심이(주),17,2.2,2387
아로마소프트(주),17,3.1,2996
아크로메이트(주),17,2.0,5194
알엠피(주),17,2.5,2517
에프피티소프트웨어코리아(주),17,3.0,5372
엔에이치엔클라우드(주),17,3.4,5543
유브갓프렌즈(주),17,3.4,4798
유인시스(주),17,2.5,3985
이노에버솔루션(주),17,3.2,4229
이시스(주),17,1.5,2572
키컴(주),17,2.6,3321
트램스(주),17,1.9,2588
하나인포(주),17,1.4,3019
(주)나루아이,16,3.3,3334
(주)넥스블루,16,2.8,3113
(주)똑똑한개발자,16,3.9,3221
(주)라톤테크,16,3.3,2715
(주)리스너,16,3.5,3623
(주)메뉴잇,16,2.8,2914
(주)메디플러스솔루션,16,4.3,4254
(주)모온컴퍼니,16,4.3,3072
(주)바다코리아,16,3.5,4054
(주)비버웍스,16,2.1,3285
(주)소프트자이온,16,2.8,2744
(주)아이엑스비,16,2.8,3115
(주)아이엘케이코리아,16,3.1,4003
(주)아큐라소프트,16,2.1,3023
(주)아틀라스랩스,16,3.4,4455
(주)애니로직,16,1.8,3071
(주)에이치알인트로,16,2.3,2785
(주)예스오예스,16,3.9,3034
(주)위드마인드,16,2.9,3910
(주)유닛블랙,16,4.1,3220
(주)유티인프라,16,2.6,2802
(주)이노포스트,16,2.5,4226
(주)케이알시스,16,2.3,3664
(주)타나,16,3.4,3122
(주)투썬디지털아이디어,16,2.9,3212
(주)트라이캐치,16,1.9,3058
(주)티젠소프트,16,2.5,2850
(주)포스웨이브,16,3.4,3125
글림(주),16,3.4,2572
네오시스템즈(주),16,2.8,4078
더블유알지(주),16,4.1,3234
더존이엔에이치(주),16,2.2,2603
데이터로드(주),16,3.8,3520
디브로스(주),16,3.0,2740
디지그루브(주),16,1.8,2233
매트릭스투비(주),16,3.0,2941
비엔피이십일(주),16,2.4,3132
비피엔알(주),16,2.3,3492
서커스컴퍼니(주),16,3.6,3214
솔루비스(주),16,2.8,2886
아이디어정보기술(주),16,2.7,2815
아이티앤씨(주),16,2.8,3542
에이펙스아이티(주),16,2.4,3529
엑스피리언코리아(주),16,2.0,4078
엔소프테크놀러지(주),16,3.7,3868
오드컨셉(주),16,2.3,4886
유니위스(주),16,3.4,3617
인터리젠(주),16,3.4,3582
청암아이티(주),16,2.1,4060
캐드윈시스템(주),16,2.6,3353
퍼플스톤즈(주),16,2.4,2686
페이민트(주),16,2.6,4368
한국소프트랩(주),16,2.9,3782
한양정보통신(주),16,2.6,3069
(주)글로텍,15,1.8,3379
(주)김집사,15,2.8,4321
(주)넥스트유니콘,15,3.3,4437
(주)늘엔,15,4.0,2925
(주)두들린,15,4.3,3535
(주)딥네츄럴,15,3.7,4370
(주)레드블루,15,4.2,4254
(주)리더스트레이딩,15,2.7,2397
(주)스마트캐스트,15,3.3,3698
(주)실비아헬스,15,2.5,4453
(주)언어과학,15,2.5,2749
(주)에이콘컴퍼니,15,2.3,3046
(주)에이티앤피파트너즈,15,3.5,3659
(주)오픈에스지,15,3.0,2827
(주)웨이브라이프스타일테크,15,2.1,4598
(주)웹플래너,15,1.6,2672
(주)위버케어,15,3.6,3535
(주)이노스피치,15,2.1,3216
(주)이노티움,15,2.0,3327
(주)인터프로,15,1.1,2606
(주)지산웨어,15,3.1,2945
(주)핀노드,15,2.8,3391
나모웹비즈(주),15,1.9,3899
더존테크윌(주),15,2.9,2679
디어피플(주),15,1.5,2339
레이월드(주),15,2.5,2749
버즈앤비(주),15,3.5,3506
비케이에스엔피(주),15,3.3,2816
씨엔비스(주),15,2.7,3324
아이온텍(주),15,2.4,3243
아즈소프트(주),15,3.4,3425
아크로디아코리아(주),15,2.7,3218
어울림정보기술(주),15,2.1,3549
엔코딩패스(주),15,2.6,3669
이메디정보기술(주),15,1.9,2786
인스프리트(주),15,2.7,4661
자인컴(주),15,2.9,2943
제뉴버(주),15,2.2,2630
제니시스기술(주),15,3.5,4067
지엔터프라이즈(주),15,3.4,3713
지인소프트,15,2.9,2480
철산엔터테인먼트,15,2.4,2973
큐핏(주),15,3.2,4626
튠인터렉티브(주),15,3.3,2620
한국소프트스페이스(주),15,2.7,2701
한국지멘스일렉트로닉디자인오토메이션(유),15,4.8,8735
(주)나임네트웍스,14,3.6,3148
(주)네오드림스,14,2.6,3077
(주)더코더,14,2.7,3165
(주)데이터하이브,14,3.4,2729
(주)둡,14,2.9,1727
(주)메타브레인,14,2.6,2944
(주)스마트러닝코리아,14,2.8,3098
(주)스마트잭,14,1.6,4365
(주)스페이스솔루션,14,2.3,3772
(주)알티넷,14,3.1,3367
(주)엑씽크,14,4.5,2938
(주)이지디에스,14,3.6,3228
(주)큐브리드,14,4.2,3930
(주)티엔씨테크날로지,14,3.1,3157
(주)펜타코드,14,2.4,3135
(주)포켓컴퍼니,14,3.9,3187
게임온스튜디오(주),14,2.1,2541
교차로(주),14,2.3,2786
뉘앙스커뮤니케이션즈코리아,14,3.8,7979
달리웍스(주),14,1.9,4391
로고스시스템(주),14,2.9,3021
미래커뮤니티(주),14,2.4,2298
밸류팩토리(주),14,2.4,4311
블루그리드,14,1.6,2763
세계로시스템(주),14,4.4,6970
소울부스터(주),14,1.1,2659
스파이카(주),14,2.7,2222
씨에스엘아이(주),14,2.4,4245
에스위너스(주),14,2.8,2808
엑스레전드엔터테인먼트코리아(주),14,2.1,3580
엑스이허브(주),14,2.5,3066
엑스프라임(주),14,2.7,2869
엔티프론트(주),14,1.5,2507
우림엔알(주),14,2.9,3242
울랄라랩(주),14,3.6,3888
유엔진솔루션즈(주),14,3.1,9010
카티정보(주),14,1.9,2634
커머스아이(주),14,2.9,4036
페타즈(주),14,3.0,3175
포메이션랩스(주),14,2.9,4525
한국아이디지(주),14,3.4,3295
현대아트,14,1.2,2298
(주)거민시스템,13,4.0,3584
(주)그레이브릿지,13,2.1,3442
(주)내외정보기술,13,3.8,3527
(주)너울정보,13,2.5,2872
(주)네이즈,13,2.1,3626
(주)누리어제이티,13,2.2,3898
(주)디브릿지,13,2.7,3317
(주)디에스랩글로벌,13,2.8,3649
(주)디지소닉,13,3.3,3060
(주)매쓰마스터,13,3.4,2740
(주)메디아이플러스,13,2.6,3245
(주)벤디트,13,3.9,2340
(주)비센스바움,13,2.6,3140
(주)소셜인프라테크,13,2.7,3595
(주)스틸리언,13,3.9,3535
(주)아이비데이타,13,3.1,3153
(주)엔오디비즈웨어,13,1.7,2417
(주)오투라인,13,2.9,3055
(주)유림정보시스템,13,2.5,2606
(주)이베이테크,13,2.2,4098
(주)이온엠솔루션,13,2.5,2544
(주)제이앤피메디,13,4.0,3535
(주)코어시큐리티,13,2.5,3760
(주)크리에이트립,13,3.9,4432
(주)피너툰,13,2.7,3419
(주)해커스홀딩스,13,3.1,3550
그라비티인터랙티브(주),13,3.3,3724
대연아이앤티(주),13,2.7,2689
루넷에스앤드씨(주),13,2.0,3598
모벤시스(주),13,3.4,5502
몬스그룹(주),13,4.3,3725
미래테크코퍼레이션(주),13,2.8,2080
보나뱅크(주),13,2.5,3217
스마트구루(주),13,1.9,4172
아이티위너(주),13,2.9,5951
언와이어드코리아(주),13,2.9,2639
언플러(주),13,2.8,2510
에프에이리눅스(주),13,2.5,4087
엔디소프트(주),13,3.1,2649
오륜디지탈(주),13,3.2,4040
온더아이티(주),13,2.8,2926
올하우(주),13,3.8,3369
위더스이십일(주),13,3.3,2985
이니셜티(주),13,3.1,3329
이피언스(주),13,2.2,3672
인더엑스,13,3.1,3242
코어플래닛(주),13,2.2,2483
클릭커뮤니케이션(주),13,1.4,2558
트리니티엔지니어링(주),13,2.2,3289
피앤씨알엠(주),13,2.1,2871
한국테라데이타,13,2.9,4768
(주)가나엔터프라이즈,12,2.6,2663
(주)꿈많은청년들,12,3.2,2609
(주)날비컴퍼니,12,2.8,4805
(주)네오인터넷,12,2.7,2165
(주)데이사이드,12,4.5,3520
(주)데이터디자인엔지니어링,12,4.1,3535
(주)디엠디,12,3.7,3206
(주)레플러스,12,1.8,2899
(주)렌딩머신,12,3.0,7358
(주)로완,12,2.8,3672
(주)리조트피플,12,3.3,3535
(주)만나코퍼레이션,12,2.6,3031
(주)무늬랩스,12,3.2,5223
(주)브이투컨설팅,12,2.2,3237
(주)서밋코퍼레이션,12,2.9,3846
(주)씨드앤,12,5.0,3535
(주)아이이에이,12,3.6,3615
(주)에스알유니버스,12,3.0,3192
(주)에스티이지,12,3.6,3494
(주)에이케이인터렉티브,12,2.8,3029
(주)엠몬스타,12,3.9,3020
(주)이든파이낸셜,12,2.6,2968
(주)이엠룩,12,2.2,4489
(주)인더코어비즈니스플랫폼,12,3.1,4764
(주)인사이트온,12,2.4,2974
(주)임팩시스,12,4.5,2565
(주)지란지교데이터,12,3.9,3763
(주)천명소프트,12,2.1,3837
(주)코너스톤인터랙티브,12,2.8,2638
(주)코라이즈테크놀로지,12,3.8,3078
(주)테크타카,12,3.8,4408
(주)트라이업,12,4.5,3505
(주)파파모빌리티,12,2.6,4414
(주)퍼즐원스튜디오,12,2.9,4680
(주)프람트테크놀로지,12,3.1,3364
(주)핀테크,12,3.6,4152
(주)한국오픈솔루션,12,4.0,3804
그레이블루(주),12,1.4,2393
그로윈(주),12,4.0,3143
넥스트이온(주),12,2.8,2144
뉴런시스템(주),12,2.3,3260
님버스테크(주),12,2.0,3543
라지앱(주),12,1.2,2167
마이스터정보기술(주),12,1.8,2722
멜리타(주),12,3.2,3207
모루소프트(주),12,2.1,3740
미디어스토리코리아(주),12,1.3,2248
미디어포스(주),12,2.8,3603
비바시스템즈코리아(유),12,3.4,5118
비엠비(주),12,2.6,3106
빅웨이브로보틱스(주),12,4.2,2535
빌리언이십일(주),12,2.4,2755
빌트원(주),12,2.2,3090
셀잇,12,3.5,2693
소셜인어스(주),12,2.8,4562
스트리밍웨이(주),12,2.3,4117
신진엠텍(주) 비전사업부,12,4.8,3015
아이디어빈스(주),12,3.2,4417
영명소프트(주),12,2.6,3058
웨어포인트(주),12,1.8,3766
인포그램솔루션,12,1.8,3727
하이데브,12,2.7,3288
한국솔루션(주),12,2.0,2819
호라이즌테크놀러지(주),12,3.3,3361
(주)넥스트컬쳐,11,3.1,3449
(주)데브구루,11,3.9,2625
(주)마이크로모스,11,3.3,2914
(주)모노리스,11,2.8,5173
(주)몰로코,11,4.4,6342
(주)바로팜,11,3.0,3800
(주)베이리스,11,3.3,3417
(주)뷰티데이터랩,11,3.5,3513
(주)비밀리,11,2.1,4637
(주)빅크,11,3.5,3535
(주)빌드잇,11,4.6,2913
(주)솔인시스템,11,3.3,3695
(주)스팬딧,11,4.5,4048
(주)씽크엠,11,3.5,3066
(주)안티그래비티,11,2.8,3726
(주)앱플러,11,2.5,2552
(주)에이엔알,11,2.3,2964
(주)월드와이즈소프트,11,4.1,2745
(주)윗유,11,2.7,2744
(주)이노컴즈,11,2.5,3045
(주)이지스헬스케어,11,2.8,3689
(주)이지식스,11,3.6,3628
(주)지산소프트,11,2.5,4043
(주)코아메소드,11,3.3,3106
(주)큐빅웨어,11,2.2,2877
(주)클로닉스,11,2.6,2723
(주)플라스크,11,4.2,3535
네비스텍(주),11,2.4,2918
도프네트웍(주),11,3.5,2956
라다카(주),11,3.8,3125
럼퍼스(주),11,3.6,3171
로딕스(주),11,3.1,3112
로움아이티(주),11,3.6,3301
리드웹(주),11,2.5,3235
망고슬래브(주),11,4.0,3082
메가브레인(주),11,2.5,3736
모션블루(주),11,1.9,2942
몬드리안에이아이(주),11,3.4,6476
미래테크놀로지(주),11,3.7,4019
블루시그넘(주),11,4.5,3535
비상이에스엘(주),11,2.1,4066
빔피어스,11,2.5,3429
사이버시큐리티라크(주),11,3.1,3308
세가지소원(주),11,2.5,3035
스마티이(주),11,2.8,3512
씨와이커뮤니케이션즈(주),11,2.1,3036
아이티비엠지(주),11,2.1,6165
아인정보기술(주),11,1.8,2233
애드쉐이크(주),11,1.5,2060
에스피테크놀러지(주),11,1.8,2340
에어큐브(주),11,2.7,3328
오션스(주),11,1.6,3536
옥토시스(주),11,2.8,3378
위치스(주),11,3.4,2678
유니웹스(주),11,1.4,2621
인포빌(주),11,2.8,2412
자이네스(주),11,1.9,2816
자이닉스,11,3.8,3746
지성아이티(주),11,3.4,3714
클라우드그램(주),11,1.6,4509
티알티비(주),11,1.7,1860
페이먼트월(주),11,4.0,4512
포웨이브소프트(주),11,2.9,4244
프로니스정보기술(주),11,2.5,4967
헬리오센(주),11,3.7,4205
(주)네티모,10,2.3,3421
(주)다한정보기술,10,3.3,3841
(주)데이터연구소,10,3.2,2657
(주)디엔코리아,10,2.9,2741
(주)리딩게이트,10,4.1,4603
(주)맵시,10,3.9,3409
(주)메타비티,10,3.3,3974
(주)무브먼츠,10,3.4,3376
(주)무스마,10,3.8,3353
(주)비엔아이,10,2.6,3890
(주)비젼인,10,4.0,2970
(주)세나클소프트,10,2.9,4194
(주)아이엠알,10,1.6,2798
(주)얼리소프트,10,2.8,4214
(주)에이아이스튜디오,10,2.7,2796
(주)엔피코어,10,3.8,3598
(주)원제로소프트,10,3.1,2853
(주)웹비스타,10,2.8,3398
(주)윈드폴,10,3.2,2927
(주)유비컴,10,1.6,2884
(주)이루미소프트,10,2.4,4053
(주)인덴트코퍼레이션,10,3.4,3535
(주)제이니스,10,3.3,3459
(주)직스테크놀로지,10,2.5,2298
(주)참깨연구소,10,3.7,5177
(주)콜링그룹,10,2.6,2738
(주)크립티드,10,3.4,5201
(주)타임소프트,10,2.4,3814
(주)투도스,10,3.9,3416
(주)페이크아이즈,10,2.1,3535
(주)하이라인닷넷,10,2.3,2794
경희정보테크(주),10,1.6,2403
넥스프론(주),10,3.0,3278
넷매니아(주),10,2.1,3224
더존에스엔에스(주),10,2.4,2708
동아피엠(주),10,2.4,2899
디앤웍스(주),10,2.0,2676
디오이펙트(주),10,1.7,2300
리베카(주),10,3.4,3336
메디벤처스(주),10,3.0,3300
메이딧(주),10,1.7,3500
서울시스템(주),10,2.7,2680
세연아이넷(주),10,3.6,2298
세피스(주),10,2.7,4762
셀로코(주),10,2.6,3315
소프트넷(주),10,2.7,3832
스윙비(주),10,4.5,5574
스퀘어네트(주),10,3.5,4718
시와소프트(주),10,2.9,2599
씨앤피에스(주),10,4.0,3388
아들러(주),10,4.2,4301
애니라인(주),10,3.0,2762
애니호스트(주),10,1.6,2613
에스엠큐브(주),10,2.1,2555
에코클라우드(주),10,1.9,2891
엔아이티(주),10,1.9,4300
엠랩(주),10,1.8,4235
웹플러스(주),10,2.7,3525
윈컴(주),10,2.9,4273
자이온텍(주),10,2.3,3019
지아이데이타(주),10,1.9,2340
지피모바일(주),10,3.5,3758
카피앤패이스트(주),10,2.6,3212
케이포엠(주),10,3.3,3778
큐로보(주),10,1.9,3150
태원이노베이션,10,2.6,2543
파이널데이터(주),10,3.4,2298
퍼펙트데이타시스템(주),10,3.8,2783
(유)일루미나리안,9,4.9,4747
(주)넥신아이티,9,2.9,3749
(주)데이터뱅크,9,4.2,3955
(주)데이터온,9,2.9,3282
(주)데일리버튼,9,4.0,4314
(주)디씨아이어드벤스,9,1.2,2569
(주)디알코퍼레이션,9,3.0,3535
(주)디엘토,9,2.7,2828
(주)딥서치,9,2.9,3841
(주)라온텍,9,2.8,3198
(주)레드우드케이,9,3.8,2919
(주)리버스아이티,9,2.4,3752
(주)리턴제로,9,4.6,6997
(주)리틀송뮤직,9,2.3,3250
(주)메라키플레이스,9,4.1,4990
(주)메이어스,9,3.3,3332
(주)비알오,9,4.7,4274
(주)소프트트레인,9,3.6,2495
(주)스탠스,9,2.9,3163
(주)아이엠오,9,3.9,3165
(주)어니언소프트웨어,9,3.1,4685
(주)와이즈커머스,9,3.0,2925
(주)유씨에스시스템,9,3.9,4327
(주)조이앤비즈,9,1.8,3760
(주)지피에이코리아,9,3.9,2870
(주)채울,9,2.8,2860
(주)콜론디,9,4.1,3919
(주)콰라소프트,9,2.0,3508
(주)크로스앵글,9,3.0,5583
(주)클라모스,9,4.2,3745
(주)태화이노베이션,9,2.4,3794
(주)토마토체인,9,3.4,3681
(주)파인더스에이아이,9,5.0,4770
(주)포스로직,9,3.8,3787
(주)피어나인,9,1.7,5349
(주)핑거포스트,9,2.6,4328
(주)한국지급결제,9,3.0,3062
노블시스템(주),9,1.8,2656
다올소프트(주),9,1.7,2772
다큐브(주),9,3.6,6543
더더씨앤씨(주),9,1.9,2409
데이터텍,9,2.6,2298
드림위즈인터넷(주),9,2.6,4574
디지텍코리아(주),9,2.4,3210
로웸(주),9,1.4,3183
루먼랩(주),9,2.4,3464
링크젠(주),9,2.7,4878
마음정보(주),9,2.3,3986
메타마이닝(주),9,1.2,3190
무브먼트케이그룹(주),9,2.9,3755
벤플(주),9,2.0,3498
브라운교육(주),9,2.2,3385
비비트리(주),9,3.6,2672
비즈에스피(주),9,3.2,2867
상공,9,3.7,3918
소프트보울(주),9,2.3,3051
스마일드래곤(주),9,2.8,2574
식스티헤르츠(주),9,4.1,4398
아이그로브(주),9,2.9,3936
아이오시스(주),9,2.2,2967
아이작에스엔씨(주),9,3.3,3305
애드빌소프트(주),9,2.0,4319
에이펙스소프트(주),9,3.3,2974
엘시테크(주),9,2.4,3390
엠앤엘솔루션(주),9,3.2,2408
오프너드(주),9,4.7,3535
오픈나루(주),9,3.7,3627
와플즈(주),9,2.8,2763
유피니트(주),9,3.0,3828
이노코어(주),9,3.8,2973
이든코리아(주),9,2.9,5011
인앱인(주),9,2.6,1687
젤리코스터(주),9,3.9,2298
테크에이스솔루션(주),9,3.1,3388
텍투라코리아(주),9,1.7,3965
포엠크리에이티브(주),9,3.0,3946
하이윌테크놀러지,9,1.9,2634
화정소프트,9,3.6,3014
(주)기발한사람들,8,3.8,4026
(주)데이터유니버스,8,3.5,3501
(주)두타아이티,8,3.0,3936
(주)디비웍스,8,3.1,3253
(주)라온에스앤에스,8,2.5,3085
(주)라인월드,8,2.9,3073
